,library,jsonFileName,signature,name,targetClass,equivalence.comment,equivalence.kind,equivalence.condition,EMR
4949,sbes-guava,com.google.common.collect.Multimap_goal.json,keySet(),keySet,com.google.common.collect.Multimap,"Returns a view collection of all distinct keys contained in this multimap. Note that the key set contains a key if and only if this multimap maps that key to at least one value. <p>Changes to the returned set will update the underlying multimap, and vice versa. However, adding to the returned set is not possible.",FreeText,,0
4950,sbes-guava,com.google.common.collect.Multimap_goal.json,keys(),keys,com.google.common.collect.Multimap,"Returns a view collection containing the key from each key-value pair in this multimap, without collapsing duplicates. This collection has the same size as this multimap, and keys().count(k) == get(k).size() for all k. <p>Changes to the returned multiset will update the underlying multimap, and vice versa. However, adding to the returned collection is not possible.",FreeText,,0
4951,sbes-guava,com.google.common.collect.Multimap_goal.json,equals(java.lang.Object obj),equals,com.google.common.collect.Multimap,"Compares the specified object with this multimap for equality. Two multimaps are equal when their map views, as returned by asMap, are also equal. <p>In general, two multimaps with identical key-value mappings may or may not be equal, depending on the implementation. For example, two SetMultimap instances with the same key-value mappings are equal, but equality of two ListMultimap instances depends on the ordering of the values for each key. <p>A non-empty SetMultimap cannot be equal to a non-empty ListMultimap, since their asMap views contain unequal collections as values. However, any two empty multimaps are equal, because they both have empty asMap views.",FreeText,,0
4952,sbes-guava,com.google.common.collect.Multimap_goal.json,"containsEntry(java.lang.Object key, java.lang.Object value)",containsEntry,com.google.common.collect.Multimap,Returns true if this multimap contains at least one key-value pair with the key key and the value value.,FreeText,,0
4953,sbes-guava,com.google.common.collect.Multimap_goal.json,removeAll(java.lang.Object key),removeAll,com.google.common.collect.Multimap,"Removes all values associated with the key key. <p>Once this method returns, key will not be mapped to any values, so it will not appear in keySet(), asMap(), or any other views.",FreeText,,0
4954,sbes-guava,com.google.common.collect.Multiset_goal.json,add(E element),add,com.google.common.collect.Multiset,"Adds a single occurrence of the specified element to this multiset. <p>This method refines Collection#add, which only ensures the presence of the element, to further specify that a successful call must always increment the count of the element, and the overall size of the collection, by one. <p>To both add the element and obtain the previous count of that element, use int) add(element, 1) instead.",FreeText,,0
4955,sbes-guava,com.google.common.collect.Multiset_goal.json,iterator(),iterator,com.google.common.collect.Multiset,"{@inheritDoc} <p>Elements that occur multiple times in the multiset will appear multiple times in this iterator, though not necessarily sequentially.",FreeText,,0
4956,sbes-guava,com.google.common.collect.Multiset_goal.json,entrySet(),entrySet,com.google.common.collect.Multiset,"Returns a view of the contents of this multiset, grouped into Multiset.Entry instances, each providing an element of the multiset and the count of that element. This set contains exactly one entry for each distinct element in the multiset (thus it always has the same size as the elementSet). The order of the elements in the element set is unspecified. <p>The entry set is backed by the same data as the multiset, so any change to either is immediately reflected in the other. However, multiset changes may or may not be reflected in any Entry instances already retrieved from the entry set (this is implementation-dependent). Furthermore, implementations are not required to support modifications to the entry set at all, and the Entry instances themselves don't even have methods for modification. See the specific implementation class for more details on how its entry set handles modifications.",FreeText,,0
4957,sbes-guava,com.google.common.collect.Multiset_goal.json,"setCount(E element, int count)",setCount,com.google.common.collect.Multiset,Adds or removes the necessary occurrences of an element such that the element attains the desired count.,FreeText,,0
4958,sbes-guava,com.google.common.collect.Multiset_goal.json,"setCount(E element, int oldCount, int newCount)",setCount,com.google.common.collect.Multiset,"Conditionally sets the count of an element to a new value, as described in int), provided that the element has the expected current count. If the current count is not oldCount, no change is made.",FreeText,,0
4959,sbes-guava,com.google.common.collect.Multiset_goal.json,equals(java.lang.Object object),equals,com.google.common.collect.Multiset,"Compares the specified object with this multiset for equality. Returns true if the given object is also a multiset and contains equal elements with equal counts, regardless of order.",FreeText,,0
4960,sbes-guava,com.google.common.collect.Multiset_goal.json,count(java.lang.Object element),count,com.google.common.collect.Multiset,"Returns the number of occurrences of an element in this multiset (the count of the element). Note that for an Object#equals-based multiset, this gives the same result as Collections#frequency (which would presumably perform more poorly). <p>Note: the utility method Iterables#frequency generalizes this operation; it correctly delegates to this method when dealing with a multiset, but it can also accept any other iterable type.",FreeText,,0
4961,sbes-guava,com.google.common.collect.Multiset_goal.json,contains(java.lang.Object element),contains,com.google.common.collect.Multiset,Determines whether this multiset contains the specified element. <p>This method refines Collection#contains to further specify that it may not throw an exception in response to element being null or of the wrong type.,FreeText,,0
4962,sbes-guava,com.google.common.collect.Multiset_goal.json,retainAll(java.util.Collection<?> c),retainAll,com.google.common.collect.Multiset,"{@inheritDoc} <p>Note: This method ignores how often any element might appear in c, and only cares whether or not an element appears at all. If you wish to remove one occurrence in this multiset for every occurrence in c, see Multiset). <p>This method refines Collection#retainAll to further specify that it may not throw an exception in response to any of elements being null or of the wrong type. @see Multisets#retainOccurrences(Multiset, Multiset).",FreeText,,0
4963,sbes-guava,com.google.common.collect.Multiset_goal.json,elementSet(),elementSet,com.google.common.collect.Multiset,"Returns the set of distinct elements contained in this multiset. The element set is backed by the same data as the multiset, so any change to either is immediately reflected in the other. The order of the elements in the element set is unspecified. <p>If the element set supports any removal operations, these necessarily cause all occurrences of the removed element(s) to be removed from the multiset. Implementations are not expected to support the add operations, although this is possible. <p>A common use for the element set is to find the number of distinct elements in the multiset: elementSet().size().",FreeText,,0
4964,sbes-guava,com.google.common.collect.Multiset_goal.json,remove(java.lang.Object element),remove,com.google.common.collect.Multiset,"Removes a single occurrence of the specified element from this multiset, if present. <p>This method refines Collection#remove to further specify that it may not throw an exception in response to element being null or of the wrong type. <p>To both remove the element and obtain the previous count of that element, use int) remove(element, 1) instead.",FreeText,,0
4965,sbes-guava,com.google.common.collect.Multiset_goal.json,toString(),toString,com.google.common.collect.Multiset,"{@inheritDoc} <p>It is recommended, though not mandatory, that this method return the result of invoking toString on the entrySet, yielding a result such as [a x 3, c, d x 2, e].",FreeText,,0
4966,sbes-guava,com.google.common.collect.Multiset_goal.json,removeAll(java.util.Collection<?> c),removeAll,com.google.common.collect.Multiset,"{@inheritDoc} <p>Note: This method ignores how often any element might appear in c, and only cares whether or not an element appears at all. If you wish to remove one occurrence in this multiset for every occurrence in c, see Multiset). <p>This method refines Collection#removeAll to further specify that it may not throw an exception in response to any of elements being null or of the wrong type.",FreeText,,0
4967,sbes-guava,com.google.common.collect.Multiset_goal.json,"add(E element, int occurrences)",add,com.google.common.collect.Multiset,"Adds a number of occurrences of an element to this multiset. Note that if occurrences == 1, this method has the identical effect to add(Object). This method is functionally equivalent (except in the case of overflow) to the call addAll(Collections.nCopies(element, occurrences)), which would presumably perform much more poorly.",FreeText,"if(args[1] == 1) {receiverObjectID.add(args[0]); receiverObjectClone.add(args[0],args[1]); assert(receiverObjectClone.equals(receiverObjectID));} && methodResultID==( receiverObjectID.addAll(java.util.Collections.nCopies( args[1],args[0])) )",1
4968,sbes-guava,com.google.common.collect.Multiset_goal.json,hashCode(),hashCode,com.google.common.collect.Multiset,Returns the hash code for this multiset. This is defined as the sum of ((element == null) ? 0 : element.hashCode()) ^ count(element) <p>over all distinct elements in the multiset. It follows that a multiset and its entry set always have the same hash code.,FreeText,,0
4969,sbes-guava,com.google.common.collect.Multiset_goal.json,"remove(java.lang.Object element, int occurrences)",remove,com.google.common.collect.Multiset,"Removes a number of occurrences of the specified element from this multiset. If the multiset contains fewer than this number of occurrences to begin with, all occurrences will be removed. Note that if occurrences == 1, this is functionally equivalent to the call remove(element).",FreeText,"if(args[1] == 1) {receiverObjectID.remove(args[0]); receiverObjectClone.remove(args[0],args[1]); assert(receiverObjectClone.equals(receiverObjectID));}",1
4970,sbes-guava,com.google.common.collect.Multiset_goal.json,containsAll(java.util.Collection<?> elements),containsAll,com.google.common.collect.Multiset,"Returns true if this multiset contains at least one occurrence of each element in the specified collection. <p>This method refines Collection#containsAll to further specify that it may not throw an exception in response to any of elements being null or of the wrong type. <p>Note: this method does not take into account the occurrence count of an element in the two collections; it may still return true even if elements contains several occurrences of an element and this multiset contains only one. This is no different than any other collection type like List, but it may be unexpected to the user of a multiset.",FreeText,,0
4971,sbes-guava,com.google.common.collect.RowSortedTable_goal.json,rowMap(),rowMap,com.google.common.collect.RowSortedTable,"{@inheritDoc} This method returns a SortedMap, instead of the Map specified in the Table interface.",FreeText,,0
4972,sbes-guava,com.google.common.collect.RowSortedTable_goal.json,rowKeySet(),rowKeySet,com.google.common.collect.RowSortedTable,"{@inheritDoc} This method returns a SortedSet, instead of the Set specified in the Table interface.",FreeText,,0
4973,sbes-guava,com.google.common.collect.SetMultimap_goal.json,asMap(),asMap,com.google.common.collect.SetMultimap,"{@inheritDoc} Note: The returned map's values are guaranteed to be of type Set. To obtain this map with the more specific generic type Map<K, Set<V>>, call Multimaps#asMap(SetMultimap) instead.",FreeText,,0
4974,sbes-guava,com.google.common.collect.SetMultimap_goal.json,entries(),entries,com.google.common.collect.SetMultimap,"{@inheritDoc} Because a SetMultimap has unique values for a given key, this method returns a Set, instead of the java.util.Collection specified in the Multimap interface.",FreeText,,0
4975,sbes-guava,com.google.common.collect.SetMultimap_goal.json,equals(java.lang.Object obj),equals,com.google.common.collect.SetMultimap,"Compares the specified object to this multimap for equality. Two SetMultimap instances are equal if, for each key, they contain the same values. Equality does not depend on the ordering of keys or values. An empty SetMultimap is equal to any other empty Multimap, including an empty ListMultimap.",FreeText,,0
4976,sbes-guava,com.google.common.collect.SetMultimap_goal.json,removeAll(java.lang.Object key),removeAll,com.google.common.collect.SetMultimap,"{@inheritDoc} Because a SetMultimap has unique values for a given key, this method returns a Set, instead of the java.util.Collection specified in the Multimap interface.",FreeText,,0
4977,sbes-guava,com.google.common.collect.SetMultimap_goal.json,get(K key),get,com.google.common.collect.SetMultimap,"{@inheritDoc} Because a SetMultimap has unique values for a given key, this method returns a Set, instead of the java.util.Collection specified in the Multimap interface.",FreeText,,0
4978,sbes-guava,com.google.common.collect.SetMultimap_goal.json,"replaceValues(K key, java.lang.Iterable<? extends V> values)",replaceValues,com.google.common.collect.SetMultimap,"{@inheritDoc} Because a SetMultimap has unique values for a given key, this method returns a Set, instead of the java.util.Collection specified in the Multimap interface. Any duplicates in values will be stored in the multimap once.",FreeText,,0
4979,sbes-guava,com.google.common.collect.Sets_goal.json,"union(java.util.Set<? extends E> set1, java.util.Set<? extends E> set2)",union,com.google.common.collect.Sets,"Returns an unmodifiable view of the union of two sets. The returned set contains all elements that are contained in either backing set. Iterating over the returned set iterates first over all the elements of set1, then over each element of set2, in order, that is not contained in set1. Results are undefined if set1 and set2 are sets based on different equivalence relations (as HashSet, TreeSet, and the Map#keySet of an IdentityHashMap all are). Note: The returned view performs better when set1 is the smaller of the two sets. If you have reason to believe one of your sets will generally be smaller than the other, pass it first. Further, note that the current implementation is not suitable for nested union views, i.e. the following should be avoided when in a loop: union = Sets.union(union, anotherSet);, since iterating over the resulting set has a cubic complexity to the depth of the nesting.",FreeText,,0
4980,sbes-guava,com.google.common.collect.Sets_goal.json,newLinkedHashSet(),newLinkedHashSet,com.google.common.collect.Sets,"Creates a mutable, empty LinkedHashSet instance. Note: if mutability is not required, use ImmutableSet#of() instead.",FreeText,,0
4981,sbes-guava,com.google.common.collect.Sets_goal.json,synchronizedNavigableSet(java.util.NavigableSet<E> navigableSet),synchronizedNavigableSet,com.google.common.collect.Sets,"Returns a synchronized (thread-safe) navigable set backed by the specified navigable set. In order to guarantee serial access, it is critical that all access to the backing navigable set is accomplished through the returned navigable set (or its views). It is imperative that the user manually synchronize on the returned sorted set when iterating over it or any of its descendingSet, subSet, headSet, or tailSet views.  NavigableSet<E> set = synchronizedNavigableSet(new TreeSet<E>()); ... synchronized (set) { // Must be in the synchronized block Iterator<E> it = set.iterator(); while (it.hasNext()) { foo(it.next());  }} or:  NavigableSet<E> set = synchronizedNavigableSet(new TreeSet<E>()); NavigableSet<E> set2 = set.descendingSet().headSet(foo); ... synchronized (set) { // Note: set, not set2!!! // Must be in the synchronized block Iterator<E> it = set2.descendingIterator(); while (it.hasNext()) foo(it.next());  }} Failure to follow this advice may result in non-deterministic behavior. The returned navigable set will be serializable if the specified navigable set is serializable.",FreeText,,0
4982,sbes-guava,com.google.common.collect.Sets_goal.json,"intersection(java.util.Set<E> set1, java.util.Set<?> set2)",intersection,com.google.common.collect.Sets,"Returns an unmodifiable view of the intersection of two sets. The returned set contains all elements that are contained by both backing sets. The iteration order of the returned set matches that of set1. Results are undefined if set1 and set2 are sets based on different equivalence relations (as HashSet, TreeSet, and the keySet of an IdentityHashMap all are). Note: The returned view performs slightly better when set1 is the smaller of the two sets. If you have reason to believe one of your sets will generally be smaller than the other, pass it first. Unfortunately, since this method sets the generic type of the returned set based on the type of the first set passed, this could in rare cases force you to make a cast, for example:  Set<Object> aFewBadObjects = ... Set<String> manyBadStrings = ... // impossible for a non-String to be in the intersection SuppressWarnings(""unchecked"") Set<String> badStrings = (Set) Sets.intersection( aFewBadObjects, manyBadStrings); This is unfortunate, but should come up only very rarely.",FreeText,,0
4983,sbes-guava,com.google.common.collect.Sets_goal.json,"newSetFromMap(java.util.Map<E, java.lang.Boolean> map)",newSetFromMap,com.google.common.collect.Sets,"Returns a set backed by the specified map. The resulting set displays the same ordering, concurrency, and performance characteristics as the backing map. In essence, this factory method provides a Set implementation corresponding to any Map implementation. There is no need to use this method on a Map implementation that already has a corresponding Set implementation (such as java.util.HashMap or java.util.TreeMap). Each method invocation on the set returned by this method results in exactly one method invocation on the backing map or its keySet view, with one exception. The addAll method is implemented as a sequence of put invocations on the backing map. The specified map must be empty at the time this method is invoked, and should not be accessed directly after this method returns. These conditions are ensured if the map is created empty, passed directly to this method, and no reference to the map is retained, as illustrated in the following code fragment:  Set<Object> identityHashSet = Sets.newSetFromMap( new IdentityHashMap<Object, Boolean>()); The returned set is serializable if the backing map is.",FreeText,,0
4984,sbes-guava,com.google.common.collect.Sets_goal.json,newTreeSet(),newTreeSet,com.google.common.collect.Sets,"Creates a mutable, empty TreeSet instance sorted by the natural sort ordering of its elements. Note: if mutability is not required, use ImmutableSortedSet#of() instead.",FreeText,,0
4985,sbes-guava,com.google.common.collect.Sets_goal.json,newLinkedHashSetWithExpectedSize(int expectedSize),newLinkedHashSetWithExpectedSize,com.google.common.collect.Sets,"Creates a LinkedHashSet instance, with a high enough ""initial capacity"" that it should hold expectedSize elements without growth. This behavior cannot be broadly guaranteed, but it is observed to be true for OpenJDK 1.6. It also can't be guaranteed that the method isn't inadvertently oversizing the returned set.",FreeText,,0
4986,sbes-guava,com.google.common.collect.Sets_goal.json,newHashSet(),newHashSet,com.google.common.collect.Sets,"Creates a mutable, initially empty HashSet instance. Note: if mutability is not required, use ImmutableSet#of() instead. If E is an Enum type, use EnumSet#noneOf instead. Otherwise, strongly consider using a LinkedHashSet instead, at the cost of increased memory footprint, to get deterministic iteration behavior. Note for Java 7 and later: this method is now unnecessary and should be treated as deprecated. Instead, use the HashSet constructor directly, taking advantage of the new ""diamond"" syntax.",FreeText,,0
4987,sbes-guava,com.google.common.collect.Sets_goal.json,newConcurrentHashSet(java.lang.Iterable<? extends E> elements),newConcurrentHashSet,com.google.common.collect.Sets,"Creates a thread-safe set backed by a hash map and containing the given elements. The set is backed by a ConcurrentHashMap instance, and thus carries the same concurrency guarantees. Unlike HashSet, this class does NOT allow null to be used as an element. The set is serializable.",FreeText,,0
4988,sbes-guava,com.google.common.collect.Sets_goal.json,newTreeSet(java.lang.Iterable<? extends E> elements),newTreeSet,com.google.common.collect.Sets,"Creates a mutable TreeSet instance containing the given elements sorted by their natural ordering. Note: if mutability is not required, use ImmutableSortedSet#copyOf(Iterable) instead. Note: If elements is a SortedSet with an explicit comparator, this method has different behavior than TreeSet#TreeSet(SortedSet), which returns a TreeSet with that comparator.",FreeText,,0
4989,sbes-guava,com.google.common.collect.Sets_goal.json,newLinkedHashSet(java.lang.Iterable<? extends E> elements),newLinkedHashSet,com.google.common.collect.Sets,"Creates a mutable LinkedHashSet instance containing the given elements in order. Note: if mutability is not required and the elements are non-null, use ImmutableSet#copyOf(Iterable) instead.",FreeText,,0
4990,sbes-guava,com.google.common.collect.Sets_goal.json,powerSet(java.util.Set<E> set),powerSet,com.google.common.collect.Sets,"Returns the set of all possible subsets of set. For example, powerSet(ImmutableSet.of(1, 2)) returns the set {{, {1}, {2}, {1, 2}}}. Elements appear in these subsets in the same iteration order as they appeared in the input set. The order in which these subsets appear in the outer set is undefined. Note that the power set of the empty set is not the empty set, but a one-element set containing the empty set. The returned set and its constituent sets use equals to decide whether two elements are identical, even if the input set uses a different concept of equivalence. Performance notes: while the power set of a set with size n is of size 2^n, its memory usage is only O(n). When the power set is constructed, the input set is merely copied. Only as the power set is iterated are the individual subsets created, and these subsets themselves occupy only a small constant amount of memory.",FreeText,,0
4991,sbes-guava,com.google.common.collect.Sets_goal.json,"removeAllImpl(java.util.Set<?> set, java.util.Iterator<?> iterator)",removeAllImpl,com.google.common.collect.Sets,Remove each element in an iterable from a set.,FreeText,,0
4992,sbes-guava,com.google.common.collect.Sets_goal.json,newHashSet(E... elements),newHashSet,com.google.common.collect.Sets,"Creates a mutable HashSet instance initially containing the given elements. Note: if elements are non-null and won't be added or removed after this point, use ImmutableSet#of() or ImmutableSet#copyOf(Object[]) instead. If E is an Enum type, use EnumSet#of(Enum, Enum[]) instead. Otherwise, strongly consider using a LinkedHashSet instead, at the cost of increased memory footprint, to get deterministic iteration behavior. This method is just a small convenience, either for newHashSet(}Arrays#asList asList{@code (...)), or for creating an empty set then calling Collections#addAll. This method is not actually very useful and will likely be deprecated in the future.",FreeText,,0
4993,sbes-guava,com.google.common.collect.Sets_goal.json,newHashSet(java.lang.Iterable<? extends E> elements),newHashSet,com.google.common.collect.Sets,"Creates a mutable HashSet instance containing the given elements. A very thin convenience for creating an empty set then calling Collection#addAll or Iterables#addAll. Note: if mutability is not required and the elements are non-null, use ImmutableSet#copyOf(Iterable) instead. (Or, change elements to be a FluentIterable and call elements.toSet().) Note: if E is an Enum type, use #newEnumSet(Iterable, Class) instead. Note for Java 7 and later: if elements is a Collection, you don't need this method. Instead, use the HashSet constructor directly, taking advantage of the new ""diamond"" syntax. Overall, this method is not very useful and will likely be deprecated in the future.",FreeText,,0
4994,sbes-guava,com.google.common.collect.Sets_goal.json,newHashSet(java.util.Iterator<? extends E> elements),newHashSet,com.google.common.collect.Sets,"Creates a mutable HashSet instance containing the given elements. A very thin convenience for creating an empty set and then calling Iterators#addAll. Note: if mutability is not required and the elements are non-null, use ImmutableSet#copyOf(Iterator) instead. Note: if E is an Enum type, you should create an EnumSet instead. Overall, this method is not very useful and will likely be deprecated in the future.",FreeText,,0
4995,sbes-guava,com.google.common.collect.Sets_goal.json,"filter(java.util.Set<E> unfiltered, com.google.common.base.Predicate<? super E> predicate)",filter,com.google.common.collect.Sets,"Returns the elements of unfiltered that satisfy a predicate. The returned set is a live view of unfiltered; changes to one affect the other. The resulting set's iterator does not support remove(), but all other set methods are supported. When given an element that doesn't satisfy the predicate, the set's add() and addAll() methods throw an IllegalArgumentException. When methods such as removeAll() and clear() are called on the filtered set, only elements that satisfy the filter will be removed from the underlying set. The returned set isn't threadsafe or serializable, even if unfiltered is. Many of the filtered set's methods, such as size(), iterate across every element in the underlying set and determine which elements satisfy the filter. When a live view is not needed, it may be faster to copy Iterables.filter(unfiltered, predicate) and use the copy. Warning: predicate must be consistent with equals, as documented at Predicate#apply. Do not provide a predicate such as Predicates.instanceOf(ArrayList.class), which is inconsistent with equals. (See Iterables#filter(Iterable, Class) for related functionality.)",FreeText,,0
4996,sbes-guava,com.google.common.collect.Sets_goal.json,"filter(java.util.SortedSet<E> unfiltered, com.google.common.base.Predicate<? super E> predicate)",filter,com.google.common.collect.Sets,"Returns the elements of a SortedSet, unfiltered, that satisfy a predicate. The returned set is a live view of unfiltered; changes to one affect the other. The resulting set's iterator does not support remove(), but all other set methods are supported. When given an element that doesn't satisfy the predicate, the set's add() and addAll() methods throw an IllegalArgumentException. When methods such as removeAll() and clear() are called on the filtered set, only elements that satisfy the filter will be removed from the underlying set. The returned set isn't threadsafe or serializable, even if unfiltered is. Many of the filtered set's methods, such as size(), iterate across every element in the underlying set and determine which elements satisfy the filter. When a live view is not needed, it may be faster to copy Iterables.filter(unfiltered, predicate) and use the copy. Warning: predicate must be consistent with equals, as documented at Predicate#apply. Do not provide a predicate such as Predicates.instanceOf(ArrayList.class), which is inconsistent with equals. (See Iterables#filter(Iterable, Class) for related functionality.)",FreeText,,0
4997,sbes-guava,com.google.common.collect.Sets_goal.json,"filterSortedIgnoreNavigable(java.util.SortedSet<E> unfiltered, com.google.common.base.Predicate<? super E> predicate)",filterSortedIgnoreNavigable,com.google.common.collect.Sets,,FreeText,,0
4998,sbes-guava,com.google.common.collect.Sets_goal.json,"filter(java.util.NavigableSet<E> unfiltered, com.google.common.base.Predicate<? super E> predicate)",filter,com.google.common.collect.Sets,"Returns the elements of a NavigableSet, unfiltered, that satisfy a predicate. The returned set is a live view of unfiltered; changes to one affect the other. The resulting set's iterator does not support remove(), but all other set methods are supported. When given an element that doesn't satisfy the predicate, the set's add() and addAll() methods throw an IllegalArgumentException. When methods such as removeAll() and clear() are called on the filtered set, only elements that satisfy the filter will be removed from the underlying set. The returned set isn't threadsafe or serializable, even if unfiltered is. Many of the filtered set's methods, such as size(), iterate across every element in the underlying set and determine which elements satisfy the filter. When a live view is not needed, it may be faster to copy Iterables.filter(unfiltered, predicate) and use the copy. Warning: predicate must be consistent with equals, as documented at Predicate#apply. Do not provide a predicate such as Predicates.instanceOf(ArrayList.class), which is inconsistent with equals. (See Iterables#filter(Iterable, Class) for related functionality.)",FreeText,,0
4999,sbes-guava,com.google.common.collect.Sets_goal.json,"immutableEnumSet(E anElement, E... otherElements)",immutableEnumSet,com.google.common.collect.Sets,"Returns an immutable set instance containing the given enum elements. Internally, the returned set will be backed by an EnumSet. The iteration order of the returned set follows the enum's iteration order, not the order in which the elements are provided to the method.",FreeText,,0
5000,sbes-guava,com.google.common.collect.Sets_goal.json,newIdentityHashSet(),newIdentityHashSet,com.google.common.collect.Sets,"Creates an empty Set that uses identity to determine equality. It compares object references, instead of calling equals, to determine whether a provided object matches an element in the set. For example, contains returns false when passed an object that equals a set member, but isn't the same instance. This behavior is similar to the way IdentityHashMap handles key lookups.",FreeText,,0
5001,sbes-guava,com.google.common.collect.Sets_goal.json,immutableEnumSet(java.lang.Iterable<E> elements),immutableEnumSet,com.google.common.collect.Sets,"Returns an immutable set instance containing the given enum elements. Internally, the returned set will be backed by an EnumSet. The iteration order of the returned set follows the enum's iteration order, not the order in which the elements appear in the given collection.",FreeText,,0
5002,sbes-guava,com.google.common.collect.Sets_goal.json,newCopyOnWriteArraySet(),newCopyOnWriteArraySet,com.google.common.collect.Sets,"Creates an empty CopyOnWriteArraySet instance. Note: if you need an immutable empty Set, use Collections#emptySet instead.",FreeText,,0
5003,sbes-guava,com.google.common.collect.Sets_goal.json,newCopyOnWriteArraySet(java.lang.Iterable<? extends E> elements),newCopyOnWriteArraySet,com.google.common.collect.Sets,Creates a CopyOnWriteArraySet instance containing the given elements.,FreeText,,0
5004,sbes-guava,com.google.common.collect.Sets_goal.json,"symmetricDifference(java.util.Set<? extends E> set1, java.util.Set<? extends E> set2)",symmetricDifference,com.google.common.collect.Sets,"Returns an unmodifiable view of the symmetric difference of two sets. The returned set contains all elements that are contained in either set1 or set2 but not in both. The iteration order of the returned set is undefined. Results are undefined if set1 and set2 are sets based on different equivalence relations (as HashSet, TreeSet, and the keySet of an IdentityHashMap all are).",FreeText,,0
5005,sbes-guava,com.google.common.collect.Sets_goal.json,"removeAllImpl(java.util.Set<?> set, java.util.Collection<?> collection)",removeAllImpl,com.google.common.collect.Sets,,FreeText,,0
5006,sbes-guava,com.google.common.collect.Sets_goal.json,complementOf(java.util.Collection<E> collection),complementOf,com.google.common.collect.Sets,"Creates an EnumSet consisting of all enum values that are not in the specified collection. If the collection is an EnumSet, this method has the same behavior as EnumSet#complementOf. Otherwise, the specified collection must contain at least one element, in order to determine the element type. If the collection could be empty, use #complementOf(Collection, Class) instead of this method.",FreeText,if(args[0] instanceof EnumSet) {methodResultID.equals(java.util.EnumSet.complementOf(args[0]))},1
5007,sbes-guava,com.google.common.collect.Sets_goal.json,cartesianProduct(java.util.List<? extends java.util.Set<? extends B>> sets),cartesianProduct,com.google.common.collect.Sets,"Returns every possible list that can be formed by choosing one element from each of the given sets in order; the ""n-ary Cartesian product"" of the sets. For example:  Sets.cartesianProduct(ImmutableList.of( ImmutableSet.of(1, 2), ImmutableSet.of(""A"", ""B"", ""C""))) returns a set containing six lists:  <li>ImmutableList.of(1, ""A"") <li>ImmutableList.of(1, ""B"") <li>ImmutableList.of(1, ""C"") <li>ImmutableList.of(2, ""A"") <li>ImmutableList.of(2, ""B"") <li>ImmutableList.of(2, ""C"")  The result is guaranteed to be in the ""traditional"", lexicographical order for Cartesian products that you would get from nesting for loops:  for (B b0 : sets.get(0)) { for (B b1 : sets.get(1)) { ... ImmutableList<B> tuple = ImmutableList.of(b0, b1, ...); // operate on tuple  }} Note that if any input set is empty, the Cartesian product will also be empty. If no sets at all are provided (an empty list), the resulting Cartesian product has one element, an empty list (counter-intuitive, but mathematically consistent). Performance notes: while the cartesian product of sets of size m, n, p is a set of size m x n x p, its actual memory consumption is much smaller. When the cartesian set is constructed, the input sets are merely copied. Only as the resulting set is iterated are the individual lists created, and these are not retained after iteration.",FreeText,,0
5008,sbes-guava,com.google.common.collect.Sets_goal.json,cartesianProduct(java.util.Set<? extends B>... sets),cartesianProduct,com.google.common.collect.Sets,"Returns every possible list that can be formed by choosing one element from each of the given sets in order; the ""n-ary Cartesian product"" of the sets. For example:  Sets.cartesianProduct( ImmutableSet.of(1, 2), ImmutableSet.of(""A"", ""B"", ""C"")) returns a set containing six lists:  <li>ImmutableList.of(1, ""A"") <li>ImmutableList.of(1, ""B"") <li>ImmutableList.of(1, ""C"") <li>ImmutableList.of(2, ""A"") <li>ImmutableList.of(2, ""B"") <li>ImmutableList.of(2, ""C"")  The result is guaranteed to be in the ""traditional"", lexicographical order for Cartesian products that you would get from nesting for loops:  for (B b0 : sets.get(0)) { for (B b1 : sets.get(1)) { ... ImmutableList<B> tuple = ImmutableList.of(b0, b1, ...); // operate on tuple  }} Note that if any input set is empty, the Cartesian product will also be empty. If no sets at all are provided (an empty list), the resulting Cartesian product has one element, an empty list (counter-intuitive, but mathematically consistent). Performance notes: while the cartesian product of sets of size m, n, p is a set of size m x n x p, its actual memory consumption is much smaller. When the cartesian set is constructed, the input sets are merely copied. Only as the resulting set is iterated are the individual lists created, and these are not retained after iteration.",FreeText,,0
5009,sbes-guava,com.google.common.collect.Sets_goal.json,"difference(java.util.Set<E> set1, java.util.Set<?> set2)",difference,com.google.common.collect.Sets,"Returns an unmodifiable view of the difference of two sets. The returned set contains all elements that are contained by set1 and not contained by set2. set2 may also contain elements not present in set1; these are simply ignored. The iteration order of the returned set matches that of set1. Results are undefined if set1 and set2 are sets based on different equivalence relations (as HashSet, TreeSet, and the keySet of an IdentityHashMap all are).",FreeText,,0
5010,sbes-guava,com.google.common.collect.Sets_goal.json,"equalsImpl(java.util.Set<?> s, java.lang.Object object)",equalsImpl,com.google.common.collect.Sets,An implementation for Set#equals(Object).,FreeText,,0
5011,sbes-guava,com.google.common.collect.Sets_goal.json,newTreeSet(java.util.Comparator<? super E> comparator),newTreeSet,com.google.common.collect.Sets,"Creates a mutable, empty TreeSet instance with the given comparator. Note: if mutability is not required, use ImmutableSortedSet.orderedBy(comparator).build() instead.",FreeText,,0
5012,sbes-guava,com.google.common.collect.Sets_goal.json,"newEnumSet(java.lang.Iterable<E> iterable, java.lang.Class<E> elementType)",newEnumSet,com.google.common.collect.Sets,"Returns a new, mutable EnumSet instance containing the given elements in their natural order. This method behaves identically to EnumSet#copyOf(Collection), but also accepts non-Collection iterables and empty iterables.",FreeText,,0
